row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,bike_side_on_collision,vehicle_side_on_collision,in_collision_fault_of,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max
2024-06-27 22:40:2_vID-2524,2024-06-27 22:40:24,2024-06-27 22:40:26.876,2024-06-27 22:40:29,00:01:05.683000,00:01:03.099000,00:01:08.239000,692155,1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,danger,danger,,,,-2524,SmallSedanBlue2(Clone)11,1071.22698062015,15.7002369767441,730.214763565891,1073.55869767441,15.5749012790697,727.300327906976,1.20079548199573,0.0001555247,6.734153,4.59046712790697,1.308438,9.491854,12.1081220038759,8.340173,14.15683,normal,1071.223,15.69952,728.7009,1071.255,15.70032,730.4215,1072.182,15.56971,719.4724,1074.846,15.57794,736.5606
2024-06-27 22:40:2_vID-1360,2024-06-27 22:40:26,2024-06-27 22:40:27.911,2024-06-27 22:40:29,00:01:06.733000,00:01:05.189000,00:01:08.281000,692155,1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,warning,danger,,,,-1360,SmallSedanPurple(Clone)5,1071.022,15.7009891082802,736.0004,1074.10842675159,15.5767843949044,730.797495541401,0.0001514132426751,0.0001430506,0.0001717999,5.03425429299363,2.300673,9.527512,13.3901781528662,11.74447,14.18562,normal,1071.022,15.70097,736.0004,1071.022,15.70101,736.0004,1073.307,15.57468,725.213,1074.846,15.57796,736.7181
2024-06-27 22:40:2_vID-778,2024-06-27 22:40:28,2024-06-27 22:40:28.667,2024-06-27 22:40:29,00:01:07.553000,00:01:06.817000,00:01:08.281000,692155,1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,warning,danger,,,,-778,SmallSedanGreen1(Clone)2,1071.068,15.6015701333333,741.588294666666,1074.54578666666,15.5775677333333,733.85974,0.0001497555426666,0.0001272572,0.0001635017,7.02322274666666,4.663327,9.509959,13.9849601333333,13.91899,14.18562,normal,1071.068,15.60144,741.5882,1071.068,15.60174,741.5883,1074.146,15.57726,731.0172,1074.846,15.57796,736.7181
2024-06-27 22:40:3_vID-1360,2024-06-27 22:40:30,2024-06-27 22:40:30.333,2024-06-27 22:40:31,00:01:09.054000,00:01:08.323000,00:01:09.790000,692155,1,1,1,straight,stop,opposite_direction,0,1,1,0,0,1,1,warning,warning,,,,-1360,SmallSedanPurple(Clone)5,1071.03926666666,15.7009642666666,735.735794666666,1074.71789333333,15.5782869333333,739.78644,2.46862812211733,0.0001432647,6.496152,4.17378938666666,2.406563,7.133636,14.7649550666666,14.20004,15.58372,normal,1071.022,15.70088,734.9739,1071.087,15.70099,736.0004,1074.589,15.57798,736.7969,1074.844,15.57864,742.8644
2024-06-27 22:40:3_vID-2912,2024-06-27 22:40:30,2024-06-27 22:40:31.209,2024-06-27 22:40:33,00:01:10.034000,00:01:08.659000,00:01:11.415000,692155,1,1,1,straight,stop,opposite_direction,0,1,1,0,0,1,1,warning,danger,,,,-2912,SmallSedanGreen2(Clone)13,1067.18876258992,15.6015669784172,745.971256115108,1074.67492805755,15.5784422302158,744.025212230215,0.151226019650719,9.010259e-05,1.923439,6.94888651798561,5.8921,9.503459,15.8867682014388,14.4749,17.62881,normal,1067.113,15.60078,745.9675,1067.193,15.60227,746.0373,1074.552,15.57802,738.1533,1074.918,15.57864,750.3231
2024-06-27 22:40:3_vID-778,2024-06-27 22:40:30,2024-06-27 22:40:30.936,2024-06-27 22:40:32,00:01:09.714000,00:01:08.323000,00:01:11.123000,692155,1,1,1,straight,stop,opposite_direction,0,1,1,0,0,1,1,warning,warning,,,,-778,SmallSedanGreen1(Clone)2,1071.06932624113,15.6026913475177,741.545623404255,1074.6729929078,15.5783834751773,742.632553900709,0.65797938925461,0.0001448708,5.439818,3.51496807092198,2.071798,7.137526,15.5367402127659,14.20004,17.23884,normal,1071.068,15.60154,741.0732,1071.083,15.61386,741.5883,1074.552,15.57798,736.7969,1074.844,15.57864,748.8746
2024-06-27 22:40:5_vID-972,2024-06-27 22:40:51,2024-06-27 22:40:52.505,2024-06-27 22:40:54,00:01:31.296000,00:01:29.345000,00:01:33.242000,692155,1,0,1,straight,stop,same_direction,1,0,0,0,0,0,1,danger,warning,,,,-972,SmallSedanGreen2(Clone)3,1075.95959693877,16.5755654081632,887.053331122449,1079.29669387755,16.449406377551,888.859046938775,0.750146088680612,0.0001403737,5.880154,4.73137491836734,1.911134,9.570989,17.6640467857142,17.45803,18.01933,normal,1075.959,16.5755,886.9825,1075.966,16.57607,887.7991,1078.831,16.4052,879.3069,1079.912,16.45704,898.3605
2024-06-27 22:40:5_vID-3882,2024-06-27 22:40:56,2024-06-27 22:40:57.176,2024-06-27 22:40:59,00:01:35.983000,00:01:34.531000,00:01:37.451000,692155,1,1,1,turn_right,straight,from_right,0,1,0,0,0,1,1,danger,danger,,,,-3882,SmallSedanYellow1(Clone)18,1089.04409459459,16.5801916891891,910.248394594594,1089.11747972972,16.456862027027,906.807074324324,2.28498152896642,1.606107e-06,14.21124,3.99523380405405,1.32243,9.055449,19.3216866891891,18.52153,20.33642,normal,1088.851,16.5801,910.2483,1090.65,16.58022,910.2496,1082.192,16.45632,903.9357,1096.968,16.45769,907.6698
2024-06-27 22:41:0_vID-972,2024-06-27 22:41:00,2024-06-27 22:41:04.437,2024-06-27 22:41:09,00:01:43.276000,00:01:39.207000,00:01:48.276000,692155,1,0,1,straight,straight,from_right,0,0,0,0,0,0,0,warning,danger,,,,-972,SmallSedanGreen2(Clone)3,1124.59760836501,16.6488311026615,906.271180228136,1134.27228136882,16.5934271482889,906.609480608365,25.084208973384,10.9594,37.83972,8.18614353612167,6.530249,9.483179,24.5148567680608,21.84672,26.60029,normal,1096.181,16.57479,906.2283,1159.606,16.97002,906.2988,1107.132,16.45157,906.2436,1169.811,17.06545,907.053
2024-06-27 22:41:0_vID-3300,2024-06-27 22:41:02,2024-06-27 22:41:02.184,2024-06-27 22:41:03,00:01:40.974000,00:01:40.501000,00:01:41.461000,692155,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,danger,danger,,,,-3300,SmallSedanPurple(Clone)15,1119.52885714285,16.5810953061224,910.269261224489,1118.24653061224,16.4554563265306,906.844981632653,44.9461236734693,44.7,45.00001,4.61962281632653,1.958936,9.340384,23.1264734693877,22.73394,23.51115,normal,1113.536,16.57489,910.2649,1125.522,16.59464,910.2736,1115.184,16.45287,906.6978,1121.344,16.46015,907.0148
2024-06-27 22:41:1_vID-2718,2024-06-27 22:41:10,2024-06-27 22:41:10.833,2024-06-27 22:41:11,00:01:49.584000,00:01:49.192000,00:01:49.988000,692155,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-2718,SmallSedanGreen1(Clone)12,1180.72538095238,17.4360197619047,910.313252380952,1179.33511904761,17.2838714285714,906.120176190476,49.8196657142857,49.53999,50.00037,5.01578778571428,2.733168,9.358481,26.7119383333333,26.67093,26.76102,normal,1175.054,17.30814,910.3092,1186.398,17.55748,910.3171,1176.303,17.21469,905.9182,1182.372,17.35143,906.333
2024-06-27 22:41:1_vID-972,2024-06-27 22:41:10,2024-06-27 22:41:14.763,2024-06-27 22:41:19,00:01:53.560000,00:01:48.315000,00:01:58.291000,692155,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-972,SmallSedanGreen2(Clone)3,1195.11293512304,17.6052537583892,906.323205145413,1197.73817002237,17.5519065995525,905.037542281879,17.0250695551212,0.0001514559,40.74077,4.23806600076062,0.03627074,9.520072,13.4853528478747,4.012745,27.26467,normal,1159.795,16.97374,906.2989,1209.802,17.80257,906.3334,1169.958,17.06877,904.2096,1211.17,17.67857,906.7798
2024-06-27 22:41:1_vID-1554,2024-06-27 22:41:14,2024-06-27 22:41:16.835,2024-06-27 22:41:19,00:01:55.646000,00:01:52.997000,00:01:58.291000,692155,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1554,SmallSedanRed(Clone)6,1202.85580075187,17.7671793609022,906.328576315789,1205.91245864661,17.6627911278195,904.556285714285,10.4803129454477,0.0001383929,40.7406,2.27121194323308,0.1817712,9.390285,6.97900535338345,4.012745,8.255758,normal,1190.119,17.62526,906.3194,1205.39,17.78974,906.3301,1200.907,17.6353,904.2096,1211.17,17.67857,904.8318
2024-06-27 22:41:2_vID-1554,2024-06-27 22:41:20,2024-06-27 22:41:24.505,2024-06-27 22:41:29,00:02:03.296000,00:01:58.331000,00:02:08.259000,692155,1,1,1,stop,straight,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-1554,SmallSedanRed(Clone)6,1205.39,17.7864986372745,906.3301,1211.60491783567,17.6787641282565,904.178997995992,0.0001407325148296,0.0001306836,0.0001790809,5.07790303807615,4.67873,5.095378,0.169338314542905,1.693385e-05,3.924875,normal,1205.39,17.78645,906.3301,1205.39,17.78653,906.3301,1211.192,17.67795,904.1779,1211.623,17.67937,904.2081
2024-06-27 22:41:2_vID-972,2024-06-27 22:41:20,2024-06-27 22:41:24.505,2024-06-27 22:41:29,00:02:03.296000,00:01:58.331000,00:02:08.259000,692155,1,1,1,stop,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-972,SmallSedanGreen2(Clone)3,1209.801,17.800779018036,906.3332,1211.60491783567,17.6787641282565,904.178997995992,0.0001350689509018,0.0001199226,0.0001729242,1.31282779559118,1.042695,1.32504,0.169338314542905,1.693385e-05,3.924875,normal,1209.801,17.80074,906.3332,1209.801,17.80082,906.3332,1211.192,17.67795,904.1779,1211.623,17.67937,904.2081
2024-06-27 22:41:3_vID-1554,2024-06-27 22:41:30,2024-06-27 22:41:34.505,2024-06-27 22:41:39,00:02:13.296000,00:02:08.300000,00:02:18.283000,692155,1,1,1,stop,stop,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-1554,SmallSedanRed(Clone)6,1205.39003992015,17.7865001397205,906.3301,1211.71753293413,17.678935269461,904.174639520958,0.0037292151447105,0.0001308442,0.7201411,5.18635769261477,5.088715,6.725239,0.615150688124756,2.167078e-06,6.687735,normal,1205.39,17.7865,906.3301,1205.4,17.78654,906.3301,1211.616,17.67881,904.1428,1213.328,17.68031,904.1782
2024-06-27 22:41:3_vID-972,2024-06-27 22:41:30,2024-06-27 22:41:34.505,2024-06-27 22:41:39,00:02:13.296000,00:02:08.300000,00:02:18.283000,692155,1,1,1,stop,stop,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-972,SmallSedanGreen2(Clone)3,1210.10431137724,17.8009811776447,906.333395808383,1211.71753293413,17.678935269461,904.174639520958,1.46240803293013,0.0001280067,13.20014,1.23839439201596,0.690407,1.320349,0.615150688124756,2.167078e-06,6.687735,normal,1209.801,17.80078,906.3332,1213.871,17.80347,906.3366,1211.616,17.67881,904.1428,1213.328,17.68031,904.1782
2024-06-27 22:41:4_vID-1554,2024-06-27 22:41:40,2024-06-27 22:41:41.758,2024-06-27 22:41:44,00:02:20.530000,00:02:18.324000,00:02:22.754000,692155,1,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,warning,warning,,,,-1554,SmallSedanRed(Clone)6,1214.10010762331,17.7735908071748,907.043287892376,1219.40185650224,17.6830139910313,904.180111659192,20.7730840645739,0.9001414,40.5066,5.39227092825112,2.194807,7.461676,10.8029709237668,6.747689,13.5242,normal,1205.405,17.66405,906.3301,1229.403,17.81098,912.2756,1213.366,17.68033,904.1223,1226.706,17.68437,904.2639
2024-06-27 22:41:4_vID-972,2024-06-27 22:41:40,2024-06-27 22:41:40.790,2024-06-27 22:41:42,00:02:19.542000,00:02:18.324000,00:02:20.761000,692155,1,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,danger,danger,,,,-972,SmallSedanGreen2(Clone)3,1220.18229838709,17.7568054032258,906.345929838709,1216.32728225806,17.6820725,904.145400806451,20.6177091129032,13.32014,27.94425,3.10530295564516,0.7729261,7.043757,9.40943823387096,6.747689,11.49934,normal,1213.945,17.68664,906.3367,1228.07,17.82821,906.3605,1213.366,17.68033,904.1223,1219.809,17.68406,904.1827
2024-06-27 22:42:0_vID-2524,2024-06-27 22:42:00,2024-06-27 22:42:02.136,2024-06-27 22:42:04,00:02:40.917000,00:02:39.238000,00:02:42.594000,692155,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,collision,danger,left,right,bike,-2524,SmallSedanBlue2(Clone)11,1321.8643076923,18.1538278106508,906.928318934911,1323.02205917159,18.0335170414201,905.543460946745,49.8302549112426,49.40665,50.00033,3.71526875085207,0.0,9.510455,29.2022600591716,28.21234,29.96571,normal,1298.616,17.75353,906.7703,1345.116,18.68302,907.0863,1309.53,17.75404,905.3184,1336.777,18.36706,905.84
2024-06-27 22:42:2_vID-3882,2024-06-27 22:42:27,2024-06-27 22:42:27.577,2024-06-27 22:42:28,00:03:06.363000,00:03:05.861000,00:03:06.891000,692155,2,0,1,turn left,straight,from_right,0,0,0,0,1,0,1,danger,danger,,,,-3882,SmallSedanYellow1(Clone)18,1420.21788461538,17.6899973076923,767.29845,1417.75661538461,17.6313936538461,767.942273076923,69.8246701923076,69.39999,70.00278,4.15964353461538,0.848242,9.471594,7.03983123076923,7.010103,7.098478,normal,1418.472,17.61903,757.4902,1421.309,17.77739,777.0184,1416.858,17.63097,767.5186,1418.577,17.63192,768.4952
2024-06-27 22:42:3_vID-778,2024-06-27 22:42:32,2024-06-27 22:42:32.969,2024-06-27 22:42:34,00:03:11.785000,00:03:11.162000,00:03:12.414000,692155,2,0,1,turn left,straight,same_direction,0,0,0,0,1,0,1,danger,danger,,,,-778,SmallSedanGreen1(Clone)2,1418.358453125,17.74076703125,777.583771875,1419.714953125,17.63177796875,779.0908796875,65.86654125,65.56004,66.00521,3.851947403125,0.1890483,9.431145,11.16494921875,10.36437,11.94006,normal,1416.103,17.64441,766.284,1420.609,17.76509,788.8875,1419.314,17.63159,777.1951,1419.948,17.63223,781.0449
2024-06-27 22:43:0_vID-3688,2024-06-27 22:43:02,2024-06-27 22:43:02.074,2024-06-27 22:43:03,00:03:40.844000,00:03:40.317000,00:03:41.378000,692155,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,danger,danger,,,,-3688,SmallSedanWhite(Clone)17,1307.91848148148,17.8546816666666,906.833051851851,1309.37303703703,17.755822037037,910.075296296296,19.9729244444444,19.86664,20.00017,4.58111416666666,1.760576,9.526069,42.6279557407407,41.84634,43.38313,normal,1304.979,17.81692,906.8131,1310.86,17.89983,906.8531,1303.083,17.6713,909.7677,1315.599,17.85729,910.592
2024-06-27 22:43:0_vID-2136,2024-06-27 22:43:09,2024-06-27 22:43:09.000,2024-06-27 22:43:09,00:03:47.832000,00:03:47.371000,00:03:48.291000,692155,1,1,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-2136,SmallSedanYellow2(Clone)9,1248.23791489361,17.8032355319148,906.275059574468,1252.51317021276,17.679479787234,911.885634042553,30.4353851063829,26.29548,34.57545,6.0331384893617,4.256667,9.410546,10.8354405957446,6.195573,12.2696,normal,1244.525,17.7806,906.0708,1252.305,17.81873,906.4117,1251.306,17.67771,911.5168,1253.978,17.6809,912.1892
2024-06-27 22:43:1_vID-2136,2024-06-27 22:43:10,2024-06-27 22:43:10.000,2024-06-27 22:43:10,00:03:48.533000,00:03:48.331000,00:03:48.750000,692155,1,1,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,warning,,,,-2136,SmallSedanYellow2(Clone)9,1254.71178260869,17.8003095652173,906.447760869565,1250.93708695652,17.6816017391304,912.283639130434,36.7354856521739,34.75543,38.71568,5.57120326086956,4.412188,7.176553,5.43233430434782,5.056943,6.126771,normal,1252.498,17.79618,906.4153,1257.0,17.8087,906.4753,1250.628,17.67778,912.1977,1251.273,17.6838,912.3626
2024-06-27 22:43:2_vID-2912,2024-06-27 22:43:27,2024-06-27 22:43:28.042,2024-06-27 22:43:29,00:04:06.862000,00:04:05.455000,00:04:08.257000,692155,1,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,warning,danger,,,,-2912,SmallSedanGreen2(Clone)13,1209.779,17.80076,906.333400704225,1211.53970422535,17.6757852112676,911.980274647887,0.0001088280697183,0.0001043969,0.0001129093,5.81738059154929,4.21433,9.303331,19.944769084507,18.19983,21.66208,normal,1209.779,17.80076,906.3334,1209.779,17.80076,906.3335,1203.544,17.65556,911.5827,1219.109,17.6838,912.5008
2024-06-27 22:43:2_vID-1360,2024-06-27 22:43:28,2024-06-27 22:43:28.543,2024-06-27 22:43:29,00:04:07.363000,00:04:06.457000,00:04:08.257000,692155,1,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,warning,danger,,,,-1360,SmallSedanPurple(Clone)5,1204.352,17.78284,906.3298,1208.80497826086,17.6723397826086,912.149467391304,0.0001081870072826,9.53492e-05,0.0001281138,6.29155061956521,4.585676,9.374826,20.5352664130434,19.46003,21.66208,normal,1204.352,17.78284,906.3298,1204.352,17.78284,906.3298,1203.544,17.65556,911.5926,1213.868,17.68034,912.5008
2024-06-27 22:43:3_vID-1360,2024-06-27 22:43:30,2024-06-27 22:43:30.000,2024-06-27 22:43:30,00:04:08.763000,00:04:08.297000,00:04:09.217000,692155,1,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,warning,warning,,,,-1360,SmallSedanPurple(Clone)5,1204.352,17.78284,906.3298,1200.5355,17.6326970833333,912.117247916666,0.0001011702427083,9.556335e-05,0.0001038616,5.60022918749999,4.603765,7.247377,22.4304985416666,21.692,23.18033,normal,1204.352,17.78284,906.3298,1204.352,17.78284,906.3298,1197.583,17.60805,911.8679,1203.424,17.65484,912.3612
2024-06-27 22:43:3_vID-2912,2024-06-27 22:43:30,2024-06-27 22:43:30.000,2024-06-27 22:43:30,00:04:08.297000,00:04:08.297000,00:04:08.297000,692155,1,1,1,straight,stop,opposite_direction,0,1,0,0,0,1,1,warning,warning,,,,-2912,SmallSedanGreen2(Clone)13,1209.779,17.80076,906.3334,1203.424,17.65484,912.3612,0.0001128022,0.0001128022,0.0001128022,7.260553,7.260553,7.260553,21.692,21.692,21.692,normal,1209.779,17.80076,906.3334,1209.779,17.80076,906.3334,1203.424,17.65484,912.3612,1203.424,17.65484,912.3612
2024-06-27 22:43:3_vID-1942,2024-06-27 22:43:39,2024-06-27 22:43:39.000,2024-06-27 22:43:39,00:04:18.160000,00:04:18.034000,00:04:18.287000,692155,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1132.16578571428,16.6253678571428,910.278807142857,1121.70921428571,16.46068,911.394685714285,49.9956685714285,49.94001,49.99998,9.01731485714285,8.576061,9.463282,37.6380742857142,37.51967,37.77723,normal,1130.359,16.61466,910.2775,1133.972,16.6364,910.2803,1120.348,16.45756,911.3872,1123.067,16.4638,911.4111
2024-06-27 22:43:4_vID-1942,2024-06-27 22:43:40,2024-06-27 22:43:42.791,2024-06-27 22:43:46,00:04:21.564000,00:04:18.327000,00:04:24.804000,692155,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1942,SmallSedanYellow1(Clone)8,1098.24316257668,16.5794923312883,910.226399386503,1100.69283435582,16.4547195398773,912.665312883435,25.3135447877978,3.265751e-05,50.00001,5.42074608067484,0.911638,8.509166,15.4898501441717,6.191909,39.06768,normal,1084.563,16.52715,909.7499,1130.081,16.61744,910.2773,1092.352,16.44913,911.4168,1120.138,16.45718,913.1486
2024-06-27 22:43:4_vID-3106,2024-06-27 22:43:45,2024-06-27 22:43:45.966,2024-06-27 22:43:47,00:04:24.745000,00:04:23.591000,00:04:25.931000,692155,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-3106,SmallSedanGrey(Clone)14,1090.47814406779,16.5801479661016,906.061066949152,1092.37132203389,16.456908898305,913.149537288135,11.708241398305,9.883567,14.0036,6.68835865254237,5.543901,9.19574,8.25525962711864,6.191909,10.51964,normal,1086.914,16.57288,905.8333,1094.525,16.58873,906.1973,1089.423,16.45657,913.0623,1094.796,16.45718,913.2525
2024-06-27 22:43:4_vID-3494,2024-06-27 22:43:49,2024-06-27 22:43:49.000,2024-06-27 22:43:49,00:04:28.167000,00:04:28.061000,00:04:28.272000,692155,1,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-3494,SmallSedanRed(Clone)16,1093.31366666666,16.5799025,910.251675,1083.92825,16.4572208333333,912.404258333333,50.0,50.0,50.0,8.13076675,6.831115,9.436682,7.5573685,7.281035,7.825071,normal,1091.786,16.57969,910.2506,1094.842,16.58009,910.2527,1083.714,16.45632,912.3085,1084.139,16.45806,912.4974
2024-06-27 22:43:5_vID-3300,2024-06-27 22:43:50,2024-06-27 22:43:50.048,2024-06-27 22:43:51,00:04:29.114000,00:04:28.897000,00:04:29.315000,692155,1,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-3300,SmallSedanPurple(Clone)15,1073.85876190476,16.484509047619,914.091642857142,1081.8679047619,16.4578471428571,911.433728571428,59.5817676190476,56.90984,60.00011,7.22080095238095,6.726676,8.602538,9.50700657142857,9.16344,9.830256,normal,1072.243,16.47813,911.2108,1075.135,16.49085,917.1262,1081.396,16.45754,911.1826,1082.335,16.458,911.6707
